10000
765347	668275	539547	966930	611538
103716	133452	793569	782361	754792
216197	592498	532428	884995	886264
440150	658263	332531	383742	605275
522526	693555	910715	242180	205199
697935	994068	103840	954956	997658
103025	904326	148582	175766	870224
975228	780852	338835	349758	644676
573640	658008	15668	390998	546850
327013	263919	609673	669980	52088
258318	254900	735515	879868	57439
636174	159925	440101	288751	488747
109049	784054	590009	278253	458396
420540	445700	573884	52629	771154
511862	296750	394300	773092	755216
911388	871643	966979	355552	596237
982180	134754	270285	304913	891899
671088	108409	332111	570004	383127
710662	844662	644791	214884	817392
299489	231520	934114	346857	348654
643258	118693	460320	626638	233672
485247	148734	331633	311333	237869
264496	51310	241010	480451	122977
90567	396814	587524	141738	280792
523454	281181	728557	270884	82043
623676	256458	610604	366805	87618
590578	752086	182788	86644	896977
901465	236032	306661	396312	950003
503444	666018	433562	548042	964095
613117	489888	594548	607780	184929
95829	131145	594268	147477	735509
466842	163663	638128	764521	686067
235454	428915	924175	752981	388225
722903	228935	977977	387652	532484
347908	283592	475480	504834	441360
975482	745741	505144	274672	334786
839030	832692	683806	737155	93967
866164	242621	359010	974925	273509
27702	417688	251464	836122	951939
992758	153822	616526	876569	785689
693193	694744	868925	7683	26457
720510	34219	186444	524589	907143
61448	22690	997223	421323	517128
616175	2043	866978	435189	937462
240802	575183	805205	569366	940534
440163	254011	663615	670150	227898
279703	155505	638455	186507	680531
732854	639409	905035	998699	386405
182169	572420	659734	390576	46681
188714	709148	127649	58054	153161
291034	468785	966636	946384	322061
466474	214488	504180	932457	837461
116182	877776	576301	569996	941730
684632	134396	601368	833057	45760
798302	611246	15619	777333	579948
249296	714569	438748	968542	456932
654038	442597	707444	902611	413199
246034	563791	520576	411498	444361
206687	743170	120038	944909	994
75344	84919	172120	473900	492403
877181	376716	479698	497045	413120
536133	798207	543060	322497	512491
893284	179987	942843	540819	452592
807053	984773	668577	159350	381508
631710	660243	884939	485789	632005
356131	47983	19494	878008	261012
319369	566926	108801	229242	372608
850593	550578	90622	216863	118085
974719	611081	870323	165223	366529
750651	920007	195459	503475	856516
675898	353546	554988	333717	296512
439788	614860	931825	567026	772693
959638	420830	968066	583106	77529
873681	137206	646529	778028	451347
13427	933820	946403	291361	960602
192705	168511	132450	822905	444720
570458	461185	790958	632214	79289
358444	838789	613852	169283	815769
967907	995102	851199	422759	723705
612681	573438	339497	519379	126078
770917	852442	543740	600997	970232
585820	274505	102763	834997	8762
737074	421857	848009	668578	237460
977291	428568	174671	588526	349297
666364	691641	480498	808432	381208
598242	687452	591709	800767	209362
744708	923424	207251	735439	919762
237976	60929	579669	251564	463450
677699	730325	416619	393793	736679
143258	277769	812999	434976	474567
491634	580910	162540	562038	41443
436027	470980	746988	890065	338132
822902	134712	818581	628336	941303
567385	921801	951739	643147	661138
956247	673415	694559	562986	654825
847067	754664	157089	966947	627113
350956	18375	740377	376646	295527
985045	803757	128832	33109	931540
889769	603015	615051	656847	243240
586221	498675	329038	109397	778714
418852	98117	411379	677988	15395
781062	691694	81129	904977	968110
448803	242271	141956	917142	302334
935809	194654	537579	72731	741897
712854	737220	350287	209586	816223
307898	178063	949274	901687	683611
28413	511764	366276	284390	34864
516482	343259	100599	362714	792461
501441	549114	492397	676361	189315
662804	181193	372269	183628	35288
483909	666716	310968	343900	251479
765264	876821	453419	269501	769101
939887	993710	897742	860798	229955
494680	417037	491212	547562	395079
999676	150210	974985	192643	732250
275103	679453	962060	599708	152750
208711	480214	157231	633511	83973
672266	825954	540515	820028	625331
662234	702970	346544	921705	654012
173344	458146	705036	223924	292819
96285	642102	935852	235385	196177
604079	992187	661057	230712	969711
110678	494740	664686	52208	742459
90011	964939	117632	950737	692511
701489	145749	17339	440340	144942
819275	139739	604847	794803	453534
230467	380837	54149	840849	563416
513152	37743	834156	699202	440857
815094	800182	883012	8678	289955
400406	263932	929909	766890	733539
495003	719212	411619	967464	213254
612437	966373	791553	216618	576023
148469	111138	791426	421303	808181
771722	681757	959789	715847	608147
159594	82206	205125	184265	91347
502092	467782	172161	310899	691371
24193	989582	343779	541480	472209
855931	627347	121965	629832	307747
594038	508830	289803	200293	578560
312	606717	261655	194253	912815
874518	314868	370876	308928	540135
134634	317573	402195	716020	122618
180477	633417	101647	961625	521284
709646	575614	225410	162533	883602
982669	837069	391403	540283	998199
688173	457931	515112	106205	272648
176847	681220	559461	12482	682579
796509	329191	721019	415564	611527
779214	980508	542367	307009	939179
876938	66394	261017	785668	267880
114933	996895	323428	387999	106553
652313	881446	179803	900157	486450
415158	841988	127084	684078	549326
278249	923403	122425	952015	736383
290943	417176	69607	897516	276149
717738	953248	56150	186872	420385
325121	765151	789549	860945	368090
183069	456301	467254	544464	40045
429284	378484	145864	483441	345088
246772	837439	741149	528614	358485
723421	287877	286760	519315	839554
202576	487236	234866	837741	408369
958382	711719	543925	752666	639865
59843	548955	2988	351190	193862
691857	613210	980479	438638	603242
565939	649103	516287	365963	129731
783371	779527	29771	344468	711488
135346	653890	180476	887166	944297
232736	288779	301409	827975	575393
197865	231779	698518	904915	847725
381128	132123	539333	145295	84392
59092	722994	149951	737761	256636
691455	818924	813601	743481	268574
989549	707447	904130	448552	920935
755286	909356	663723	256867	19485
510384	222316	665413	889031	330251
592603	521712	762256	454041	220151
545706	978519	247134	271761	499066
844804	49282	378121	676077	323282
576614	296976	998767	454640	476860
60546	341387	407966	394042	52048
88143	417441	619397	666390	44610
609317	443568	728813	397773	500465
462842	370111	387071	364817	414247
502859	121712	441683	436381	929931
479568	576963	580792	776768	292950
336586	206771	560564	201948	181331
517386	607293	59346	383280	612394
440318	645644	348962	728816	852627
133210	958545	716098	138848	939532
344034	327382	581481	800493	120750
561387	201215	844183	685716	63016
465230	198903	486727	142037	876695
331538	818887	783643	446390	670309
682193	36110	510303	461900	348878
241185	849158	245163	406111	374259
711983	865763	161426	417168	829800
851346	600329	868314	110070	830112
34246	481613	422387	128722	39391
719825	121250	141696	803289	482902
695012	760975	46092	926130	929099
86167	657789	112992	48639	37972
810621	920481	732360	313843	223365
190503	548955	580089	155272	137572
518062	262125	931860	870251	851240
416423	187654	923654	734052	13888
824641	27939	314626	561093	8961
426375	395996	632774	568449	570549
230330	736671	63054	643563	910158
290088	241676	633276	934772	624316
823542	190617	849811	322316	440310
789178	519032	570543	934690	764691
425569	363267	450036	130611	24574
480950	897113	39782	781122	838826
718430	920821	936109	846509	113122
605156	689005	432421	218169	589096
97888	67829	917580	911459	365604
925429	473592	761610	233446	986900
877554	86356	318102	23391	833470
120268	977683	649350	515352	557972
477987	354773	244406	415316	153041
978000	928926	377627	454201	476392
526341	731572	680911	162593	227560
573335	696667	901788	281114	98305
366756	576449	436611	270561	476872
917398	300022	166150	661953	256215
211290	207648	188403	475334	25297
824455	225283	498685	17695	585510
556776	267310	498067	289580	351458
658521	274115	134217	545436	985080
863429	526396	862435	803964	117365
747048	874600	896078	415801	970901
570647	852140	627966	726740	488553
808776	140308	585872	704023	542800
631645	799649	464597	693631	53641
316158	628541	841721	312702	481887
260645	728409	211333	67953	566009
663118	744373	270684	326904	358821
852749	710882	533868	217537	43138
905600	165963	509494	37283	44699
14450	154731	325408	59850	280923
199756	421253	375041	703626	993967
83166	718394	487160	778218	34823
525347	274489	31447	807417	225437
377353	32747	512808	816184	236690
230347	378536	767406	37977	925348
354699	76859	174377	180914	854599
522454	305930	761482	822056	744101
758142	803302	776257	680939	23437
464136	521577	286586	549520	517340
830193	690975	739012	311943	658142
103369	382838	39346	448868	874410
183362	562715	334602	683886	770093
212783	856206	709568	659976	14549
922474	403938	229166	267722	431266
800569	687740	727703	207365	892551
398141	872904	733738	185487	473309
818066	172643	397302	592174	973547
265996	43023	263813	720032	613109
514385	28733	31980	340933	320269
748265	758530	896416	559540	831431
704531	974988	230634	841766	177722
979276	45102	387643	439071	215708
576990	826167	273581	970652	480654
448413	484587	889757	123883	137412
780986	960009	711036	483918	586956
881257	106310	53322	380854	714679
399405	801484	798581	253960	649543
826763	197511	529199	638102	956020
447762	978672	545640	457494	827496
884082	688397	155503	437250	726485
703379	817416	684048	485355	505402
700788	303985	169255	313379	320346
542739	363640	374068	37487	330401
657978	51626	996133	882691	857157
335564	833256	251283	332914	840230
211491	522130	186503	445973	796390
395965	603872	222626	851634	417097
656223	284863	919424	945638	497876
984890	30338	823525	204877	993020
796431	262310	951161	864175	261455
468817	518616	246789	702452	305338
934234	138226	823827	294545	927660
765613	717503	219762	657937	112008
268650	797412	700867	82231	654817
8606	988892	329173	193666	783880
342333	422085	134444	720211	653295
925948	664247	507879	99277	459774
449255	530641	55122	413140	42366
353346	567266	776770	595899	242037
770798	546487	206261	777560	814207
493725	721105	793496	44849	266136
292228	273810	663254	158781	239809
489664	87368	748051	884387	776710
100429	504866	968940	889108	12726
829602	116074	673610	106995	218252
653593	438704	594222	257926	609027
554867	5821	325606	516696	922972
216023	929882	570124	968080	508222
749233	797615	385847	154627	256198
115104	518771	444315	288124	473737
354974	94419	633272	542527	744948
339090	926037	727965	467583	102177
284196	954482	200582	229496	847700
272304	412323	774532	939046	524681
711675	475290	281154	123637	138421
902142	848548	916311	252835	803508
331249	278394	109043	501907	404098
177752	492179	124521	269014	560125
552292	51818	690860	771064	44168
77046	134563	521230	82587	901425
912904	877703	989333	723133	707478
107377	932989	251121	550506	854376
398015	298083	168142	761051	863388
206411	843701	728451	534522	901394
257451	555599	328812	555725	92058
842547	247344	271858	917015	291122
126521	240227	567848	621571	804858
247880	299250	914715	326466	63722
530806	138973	982786	837329	508872
290862	957569	442802	138565	358040
75154	397239	989979	66027	163780
348714	493816	718077	719160	475487
96399	489815	529053	866244	886153
380142	22897	263478	374001	957695
146261	672928	89934	379218	982322
556762	581478	904262	557015	339468
466456	265665	850408	602101	386653
107578	10950	869094	106128	337133
704331	830741	963393	518046	887718
960091	840907	471941	368971	893463
291684	593712	467286	899960	797163
354069	82822	616751	722812	108878
204443	617116	738787	634716	963564
63439	742426	449212	622386	852294
256807	712984	239222	877	382416
477850	804375	33032	851588	208571
977013	568798	836378	224089	855161
498110	986464	238266	674893	706289
829319	300055	302159	343955	995227
348059	96142	693877	518624	487418
735012	247473	652461	760629	423878
704864	762112	15085	280489	789524
929976	7953	892218	72022	951765
98553	853845	970475	133690	566159
695705	932295	142023	74678	651818
918070	718140	494921	539561	615532
740659	607132	857799	649211	355954
934138	635394	802031	937050	237148
41991	845332	893866	467547	410917
872227	223446	119927	676259	420412
886098	632413	236495	666228	413454
828207	946030	984109	253627	475480
830696	311468	107354	930598	812671
43793	944835	504784	34671	219813
969850	255355	439236	191862	163588
714326	650188	98910	30576	668715
817522	959624	432994	193278	184939
370956	737082	30032	110990	926000
819622	237995	418467	7020	437462
775307	545409	541594	748683	794549
827374	812293	181577	104355	978598
429295	217559	453087	822810	719163
857340	874701	196192	644001	645399
147374	291833	311686	567944	326275
167457	819425	30110	703439	526753
795829	786933	87297	35687	524945
405754	708403	587727	727237	291526
175938	421518	893986	653762	57079
767595	112038	978908	375909	441881
227508	432423	415184	545094	542556
186061	28962	781460	159907	320397
949492	583056	856033	228522	13732
841145	582931	531344	488814	37949
509614	694183	425633	680955	265962
303141	687943	202161	150071	979050
678488	626815	198646	729126	596719
627336	226192	562899	464758	287281
441819	770194	117890	263430	510445
331208	462563	814143	392635	347725
51399	177904	14242	774578	196670
866255	592269	77239	44698	149988
458244	497214	593049	618473	407279
847825	313189	868668	153779	16195
488959	140874	731130	101231	392680
806863	748710	555127	255497	174590
250621	556483	754686	693840	523221
742050	383863	613507	565339	111056
577776	290765	455228	518801	369062
112023	891447	451441	668583	661669
594850	781908	156794	23458	31007
815541	464401	613282	751587	63850
915953	953466	301112	845979	74454
354007	143368	143898	790921	529877
799171	691484	294935	85451	796302
606152	970035	605303	277466	928234
452473	953414	152258	550753	263156
483714	685892	42184	95528	258960
912055	182036	640989	818550	730135
695665	815664	690397	342309	614413
787505	498176	698906	47621	381006
45734	798609	901554	785976	340555
26638	427755	602766	900894	359218
483614	875390	62791	316296	441160
274205	509361	212216	556121	189839
119490	389733	687399	71275	335808
672209	837896	458890	686461	294769
284877	73728	896254	855727	315885
783049	344188	812263	876118	194282
401496	377728	851581	915258	948249
167192	326210	661884	934275	833234
878150	565198	55799	130417	612508
255245	364129	558447	888229	575723
423932	641156	40195	509751	42213
82096	534520	555774	369066	954496
91417	634795	16942	72714	159884
575758	102907	195794	58229	680043
444988	112508	100275	585678	483076
716144	898144	975650	731000	147020
910952	425323	879387	254380	274571
317369	327855	680342	519406	617710
519527	61049	442264	753926	471902
855698	667263	192367	602909	580592
785415	475329	799292	953539	260939
674979	830838	452569	190750	907852
618192	283370	403977	655285	691401
329481	464036	649949	159905	344493
406196	357760	353623	638286	592393
852010	965622	628564	433021	918977
783175	806602	814128	681371	487317
781043	832420	489508	801092	508338
650760	732494	237556	418237	426059
85159	29395	505139	255839	803821
440140	855233	264861	43365	778570
437318	869220	883337	481810	326355
882023	382276	704539	147414	494756
462610	284529	849629	929309	421826
830496	957033	386899	25653	750290
322193	846964	47926	729651	449611
229607	276	730910	247834	953244
291862	768422	890287	526412	235374
841752	194959	22915	770104	720872
57105	683861	788267	156302	267370
782978	255761	652038	297557	933895
598111	289382	148977	89093	142517
36137	499852	905170	878010	42862
33375	323603	849808	741804	717869
243842	760153	604700	756068	908784
886191	39228	198025	93683	540960
279267	812168	510250	283303	894692
4845	192449	487794	661187	474331
978635	794418	181594	340255	219840
9967	325195	735372	957048	234051
628488	348609	765640	51210	14740
218466	850612	146857	961157	621320
192401	613577	10718	210583	880124
355666	542904	723285	51617	106547
97461	3133	300094	765370	739680
835556	712466	414078	476302	757007
109427	279810	304550	506744	910097
488420	17454	921174	873020	310554
727599	840204	12574	190095	648169
913599	13716	530267	646033	901723
425897	269546	785265	658369	831746
197083	547755	308429	143075	926264
782449	942497	714023	6312	460383
789436	651182	815790	516422	196328
76942	569175	71678	515780	372042
857443	865928	179452	93311	56123
351130	617205	166031	419551	859134
615288	427502	108530	598001	402245
883131	34249	881536	924808	874930
820602	279842	952565	94905	435722
649285	206504	473595	80898	225285
281108	536322	515951	255581	255826
838591	43043	772768	663548	377479
951174	549565	433733	751036	374960
698178	395614	995243	814103	18105
845851	422820	443361	84392	863805
732288	100718	106517	975224	162239
784870	808286	976996	806154	705401
498154	836821	523552	727482	321841
169665	800567	267343	407020	716361
275638	724056	877208	968543	807812
165695	848378	289281	939361	999925
910555	857160	405419	524539	334175
549043	76445	824515	757491	265523
319323	825782	153117	568906	606852
695146	897068	75870	572035	383122
581536	820527	19559	555978	929489
934116	227632	186758	525081	706673
553728	414460	296549	65629	719494
800879	841743	248237	912068	414246
73206	444781	233045	700782	97710
297611	317389	266025	849233	179206
372818	758726	731735	707797	275521
934698	971377	36769	517043	334450
957628	888066	451982	269713	156995
682283	266477	914029	806520	273233
622326	412179	808921	854296	299467
312206	934669	322747	452756	166632
265648	74957	685383	388884	668186
565372	209530	611183	139586	73751
452983	879928	907058	433793	338677
48147	879231	723910	928974	163473
867308	912550	279041	750719	517098
756155	216220	937842	78527	956944
312491	903633	235099	730883	970216
453754	819524	352127	758875	864694
788194	812773	33052	24300	393712
120728	817069	610870	148761	527304
864228	223737	581242	187113	401652
492427	493911	321372	270097	926549
241168	662621	900802	460738	969440
751451	606937	342099	898910	44851
152902	332889	970868	777919	216512
559425	407068	621744	792237	242285
572481	687357	778439	425536	967048
838769	413133	447796	610434	775404
2772	595401	761278	645182	654151
170345	688091	723307	517028	190351
642689	378677	974950	389538	349833
274485	866159	939314	707739	798692
669328	760338	8552	957080	862886
389385	591237	487036	245075	830400
10093	668874	514309	587921	997046
840919	182452	582007	904907	105770
44049	24120	595211	767107	646872
356919	238765	854055	655791	436328
108829	91393	629357	48136	167780
254566	244407	936218	110760	363353
294494	211893	490035	681704	559418
910247	318227	515615	854146	733098
656251	58577	302792	179395	698664
900940	887833	686220	318090	943452
581499	375905	940565	92137	90529
944011	634217	450450	389073	472586
423294	529263	318330	359913	875208
258067	537710	198582	555040	663019
430485	991056	601931	694965	962997
579262	762143	893882	640900	193116
228215	576935	578393	143659	466557
8115	257261	916087	114157	901492
863060	238568	301466	591327	283402
191847	997605	428920	948294	585982
34684	242557	279641	252159	220387
841905	354092	834489	783562	310789
655882	75578	30776	53181	688817
473793	194952	303377	898578	523431
730748	415649	13162	547842	126965
624785	911254	787052	749320	378604
327124	307489	566435	559786	529436
33241	668236	754778	774398	813902
471368	157405	510825	52755	738643
46493	969770	846588	88741	951174
319604	892245	368205	410834	505810
283423	778613	745700	559044	184259
941511	292203	262213	72190	616739
286310	985227	916036	589473	125345
612987	299178	897707	11582	244046
302716	655297	631575	181799	700737
67846	433022	344935	723713	683530
988509	744566	817371	702762	74128
262409	73875	443455	355882	805396
309942	613474	365137	160124	505108
354329	428895	314901	626696	819006
242338	575000	91366	475711	300761
911298	234214	162857	295258	272881
963727	903164	574122	471420	863211
799365	424539	905549	250165	706153
596707	794304	755810	681440	102911
686511	27795	386747	804065	243767
174853	868679	628352	16907	653927
868542	20155	890244	753294	369017
623739	180223	233189	953209	703149
106477	86066	661787	816984	914306
635447	376439	373559	769213	82579
207602	37410	929439	719590	558424
245031	611403	235222	422229	893940
684246	410642	840587	373258	567840
129865	965615	685734	383311	505842
18844	605048	719740	67702	541312
41308	12732	565674	344260	221840
663357	177880	167987	325981	846691
593957	615691	994036	28166	283479
866484	911257	711678	583229	510958
963498	432013	322110	399017	849542
201256	481405	637752	60522	180130
341059	437502	261470	926661	357894
581477	776832	304654	153475	105456
672285	817538	259691	236874	223713
972703	965212	183825	267323	463811
228661	383875	533984	804453	999638
237390	310010	52799	901108	191891
854212	433325	160419	2675	426227
773592	479676	14818	633847	14988
509064	761923	32171	813925	321927
165668	435057	992214	946900	174366
360254	117821	483552	832426	558893
995610	811281	987435	794535	491935
946172	290009	707738	217583	216490
159485	482002	524855	145735	683555
15355	985129	236001	98794	351942
762360	735314	194876	425207	684071
251293	94038	594047	436988	134586
636036	275262	241301	636472	242558
52826	269994	310283	353682	144289
515560	915919	522256	411369	47248
249780	469009	27935	584026	549370
115709	544966	483188	87284	437517
584401	630919	467703	400123	567977
458128	451072	307034	18451	987974
487783	359700	344692	423028	297564
60258	397847	879493	472512	507376
288069	942715	44302	770644	669738
352861	170481	5525	779303	295269
275858	838003	745878	842874	434055
416636	759979	128942	713478	606532
1490	145265	349629	467222	263191
65145	82850	262853	506861	642640
232598	194496	355059	717392	164289
19019	495010	173832	911508	385177
397927	799616	867133	385389	932752
45711	353651	523745	85938	93777
61842	2247	66311	58152	556072
615785	83083	247980	285925	578725
615263	840887	450701	152202	57923
833270	629742	554178	996471	524177
965893	520286	440513	357987	921797
502553	880972	74200	27660	840488
600199	992987	716122	961886	268030
42613	860091	401175	635247	366147
271917	590006	521442	741580	754728
514513	338464	975906	255644	54136
808141	260681	21680	169661	440052
795156	706430	936805	623908	374179
717556	790547	572227	811056	6084
820693	749741	300148	529285	212398
680645	854104	20387	867156	279384
600312	697153	154813	69550	356309
883593	54001	532919	654914	557884
220703	905128	706047	125225	171445
205538	388836	210501	399983	893152
804619	422431	709684	584372	271647
291157	467733	638826	790062	167802
401164	844043	997847	861421	314794
815375	245393	620224	432993	117502
589427	463430	608908	884549	838240
945518	212995	347221	732205	789170
680767	485704	928674	32135	160693
344035	333681	875109	313965	675057
692777	375232	192813	269800	342826
787283	769205	564285	87756	725842
800640	72144	701857	519172	473926
872413	170459	908670	49767	526028
648008	943044	733977	837739	69942
232877	431092	973570	168312	74572
236614	662879	186259	806340	432866
138690	748434	212017	826691	738422
405876	177464	634811	137462	609480
308159	747490	326347	441206	812762
269348	170147	277218	462045	890199
511908	830793	45052	279958	316042
329231	265045	234646	104864	420348
400567	270701	726078	441076	595747
782648	800600	332428	751304	98865
752696	791860	516431	751274	67652
16271	797906	334997	561560	598881
128370	871646	400115	572643	902639
686203	132914	366228	764552	75212
661675	160528	758955	693108	142960
999611	20128	494382	965664	497978
13672	413656	405822	784192	26372
4741	617698	76467	202644	52267
389201	77591	242845	92823	458259
304157	853786	675323	379797	585881
617613	380317	912414	772467	237927
119773	548715	413217	820985	189071
10110	223422	787034	458371	293221
44673	497699	651633	767782	947755
643868	687462	982681	434906	122177
277410	985577	148680	296896	977381
907230	41856	380506	530520	78324
902474	73521	171039	163756	774492
653355	436446	240682	269689	297096
203013	789680	191945	916551	843147
987998	353982	175830	580877	486746
733712	389282	376813	964850	103614
133461	752865	774149	277826	267228
388404	749104	691667	775099	277697
387522	342474	904869	962057	528818
768989	404728	657493	586195	133435
830922	830005	469996	120057	397252
493765	309654	582049	721513	564542
176886	674730	455393	446850	145791
289561	915936	234027	519524	529064
334849	862854	686694	71128	525464
958563	91571	701874	606968	170490
931643	513464	878284	374153	75295
999861	835485	214709	64767	256812
299666	655756	483381	693615	273680
300316	247628	348306	930255	918858
832745	80212	590846	6420	797968
585104	916177	655687	32463	824285
314109	208412	954619	605214	807993
350850	851214	579682	230982	235373
547244	630670	443032	71981	958424
12261	909929	392875	758107	904643
649815	157900	734691	37776	609797
767685	305140	347865	851031	672943
654720	695336	977784	136265	40085
356682	518012	996042	940333	407886
934458	461141	347052	329152	552395
254202	943847	182833	359359	745601
80169	184804	164009	711556	983196
980727	966270	952193	45289	172250
618713	846995	215180	447750	482033
467792	135478	945057	461457	785731
526802	583907	941778	226127	955314
7428	399170	935053	72868	207398
915170	75757	126651	317070	898411
811621	245098	397786	911943	108921
92146	132432	28720	965007	543536
389028	803197	952968	248279	702204
629695	245761	623703	179470	73036
948165	246136	937471	76745	857268
938043	701801	531079	397962	580
658614	50208	177903	228226	783967
154142	49481	906814	226407	977698
24280	447205	81979	10567	47035
840117	206134	764030	526059	813925
254479	284973	397	798317	921940
781586	370455	797732	478424	555852
141029	859784	269463	207588	878296
428597	340016	535585	791594	862691
548429	169326	206706	129281	859025
511706	215148	317751	909285	312078
631229	910242	510825	527522	6051
133347	346783	738380	22050	318093
661467	227119	72885	112215	482306
591878	723931	720136	88555	59437
598507	752636	910095	197092	959556
674486	719075	922001	379491	190612
497068	403470	616198	162261	310072
604093	491501	857984	208213	728662
385969	90418	802396	430095	248825
459113	169329	482974	11210	324038
760085	626111	516471	950991	384567
759488	490215	415840	756975	646694
847838	633386	995188	717356	448654
975052	519289	621785	754054	243314
266214	967456	51396	818073	106728
494744	563728	696911	144748	25213
615434	822893	402460	819598	182572
964087	750321	402124	526798	410172
69060	89456	65084	969234	672725
305528	783111	678153	286127	307814
194077	276131	231027	962150	111690
696485	786690	417549	450681	451372
29276	910169	877664	96631	330121
658939	868384	278598	365290	224617
61077	696013	236817	48331	96064
991521	355504	650768	423922	644023
984948	857779	208306	107291	384028
917334	826743	973090	128306	50203
281215	214112	679931	439713	370581
50789	333673	5187	148717	971039
817503	915777	166895	319064	940318
454205	758777	817025	995433	586782
679180	561924	740733	350253	288538
201051	561968	185543	204484	599529
136808	960467	811976	252269	851605
800889	5862	202758	891252	105291
706842	683327	189880	289649	721372
799255	152533	552633	88421	424326
67290	258720	321601	605916	201229
90918	178736	622669	378467	321993
157865	91053	434749	894415	837495
825285	442369	632809	310898	638724
811432	894507	375146	769421	501843
905064	702329	714738	665322	870059
83223	127038	603408	764724	393453
513855	245234	439509	695705	806113
692656	598268	226477	698620	490949
55566	866917	673454	591907	161981
528687	620727	330650	132440	634845
82991	639939	139743	424503	53583
263886	347568	868954	741300	128703
804204	225973	44158	729623	582283
784551	798392	516597	746616	227787
240130	938731	888494	190492	643067
236989	502203	900289	964892	878205
376564	108228	490003	915948	846015
941337	200853	628478	302327	201414
742514	174908	606645	89604	766525
249621	519828	402274	115717	669018
236070	247665	338246	712716	5589
888443	89493	531537	976535	368374
680003	599665	938120	696394	157140
650325	303181	952185	587989	324005
207919	833228	926044	243772	18045
861373	316679	524692	147290	716883
68377	289519	26541	705451	889305
651485	787685	401811	616017	961307
385543	4890	25822	66062	343490
990028	356263	47277	733209	600352
617698	572910	980080	889809	567933
746975	881440	968674	982111	140154
995896	563189	302022	729742	22543
372314	584256	982103	916703	241569
576599	522841	219977	738717	44778
768822	238764	823704	568346	215981
491484	424956	376216	178339	882292
603933	892287	604015	319728	444175
733055	587107	526228	540590	668293
413625	586087	515209	968752	443341
230722	630770	912257	2012	405132
900125	352133	125959	468679	390879
442233	699963	281019	239744	155527
638419	354708	996255	780609	523474
80192	648562	954979	860977	797128
590532	32495	2578	755095	921145
15527	437046	702717	164374	689126
91169	528646	140987	343846	941385
704730	57881	658964	536288	150900
809618	498296	401954	657741	26164
617327	877735	76297	343554	106306
708623	762032	6448	193682	937910
278963	771767	609376	34892	369723
422118	859633	523343	12846	34068
791399	833623	159723	562445	70598
786254	883547	664643	455855	554971
382285	166705	79164	370158	741861
439464	178779	950820	87025	621419
170653	898319	715072	33663	520431
989975	435772	36605	775979	163228
607211	414468	230734	993721	672566
731118	843031	97068	85336	954507
734390	335917	588640	784293	729413
725975	944908	57299	401642	255772
691685	801745	918306	319346	714528
414446	27348	204206	178777	470003
221796	714002	513229	387573	950641
106504	700442	874412	941302	551106
464910	794274	45607	976360	661566
203308	155510	288097	690796	158144
3935	314987	274918	615791	110287
51097	106946	735680	597087	303636
239398	196972	378937	91008	729342
960703	594697	335550	648211	130345
988517	122488	828743	506226	335209
680980	63432	54505	134384	991565
579169	275084	237381	19683	639007
77131	255293	44784	919061	450869
745079	504074	321712	15437	343448
836231	89795	87154	384118	63691
542671	193130	228300	117984	923391
106393	759809	688333	522435	324010
889321	469423	777119	245520	64945
141123	875746	669776	204109	680932
574951	908744	885924	394111	540820
813884	165379	628264	250907	786270
534864	488466	617772	250898	296888
407129	88871	401468	373548	668548
216491	156041	68537	304285	608342
639354	8878	637838	889536	826568
827074	291613	145014	717700	520137
778192	279135	483777	305160	7875
207008	862009	608861	66823	61150
637302	809358	556894	949190	618145
722362	401181	475333	60335	776406
219739	405978	54169	279790	553275
445141	890411	939593	819586	351690
30534	108076	839640	748139	708829
267094	2633	255807	622884	652251
221347	530432	397906	68698	963320
228211	994215	660041	999634	179061
285283	878993	497171	505339	802853
204548	15365	830320	373153	499783
380226	626743	329052	823919	585555
726767	54781	180906	778147	838525
680800	879104	219916	954604	674258
161424	328799	252498	302725	211173
782843	858632	963428	897777	664312
200724	630733	582168	441318	106322
392808	56944	960915	149742	660028
103424	587425	268616	843260	176681
455490	874764	932769	921995	691401
902106	629075	845389	691948	436071
524677	44008	674271	696512	566602
866288	541579	54668	761116	782776
361861	135990	278393	522693	393701
139203	259603	831467	992335	883950
242842	389422	599068	338308	674846
593085	665807	256879	880568	317996
321883	8919	953840	843031	835422
214871	750859	396530	527635	10253
716656	490854	615933	134209	744748
711936	620060	158749	241562	761595
650415	86004	676187	694014	808985
727490	14815	31279	566747	75381
405020	486448	526558	591377	409628
836846	635435	188217	581291	485692
380438	48961	963552	21485	517043
956320	330005	135695	357696	381449
675937	98883	273368	189572	462754
236872	536596	607550	568204	772566
347799	852404	765261	883006	932423
584404	112384	477960	598452	779863
88077	240827	242877	417339	742631
319627	659808	735563	153505	757486
641479	256331	348460	423048	96587
950466	124720	371771	428545	766909
486565	723019	450405	297552	213799
177045	1531	95740	866971	308080
471173	834361	30833	764131	784088
952744	771767	593529	375329	290263
580701	487911	213910	355379	668193
353341	667679	837972	601826	579151
432774	699337	718084	545588	165783
319656	730307	974060	263647	927886
897990	839980	882141	429863	997835
193998	944293	64764	400370	544579
509462	908840	385489	844649	921796
361890	841810	75054	758218	630230
595035	982904	404616	785897	913425
767354	38516	294311	707826	975019
201459	75547	223997	87485	88465
360695	914733	573490	58209	716777
603294	243240	353780	469872	457170
664597	773404	31317	649167	321261
155238	449949	300335	371071	501902
308171	72083	352202	17674	778271
